bookID,authors,average_rating,language_code,text_reviews_count
1506,Robert J. Milch,4.2,eng,0
1509,Euripides-David Kovacs,3.97,eng,2
1511,Euripides-Pantelis Michelakis,4.02,eng,1
1515,Euripides-David Grene-Richmond Lattimore,4.48,eng,7
1516,Aeschylus-David Grene-Richmond Lattimore,4.01,en-US,50
1517,Aeschylus-David Grene-Richmond Lattimore-Seth Benardete,4.1,eng,25
1518,Aeschylus-Alan Shapiro-Peter H. Burian,4.01,eng,7
1519,Aeschylus-Robert Fagles-William Bedell Stanford,4.01,eng,536
1521,Aeschylus-Peter Meineck-Helene P. Foley,4.01,eng,20
1523,Aeschylus-Philip Vellacott,4.1,eng,55
1525,Aeschylus-Ted Hughes,4.01,en-US,25
1526,Aeschylus-David R. Slavitt-Smith Palmer Bovie,4.01,eng,3
1527,Aeschylus-Richmond Lattimore-David Grene,4.11,eng,7
1529,Simon Goldhill,4.03,eng,3
1530,Aeschylus-George Thomson-Richard Seaford,4.01,eng,7
1531,Aeschylus-David R. Slavitt-Smith Palmer Bovie,4.1,en-GB,2
1532,Aeschylus-E.D.A. Morshead,4.01,eng,8
1533,Aeschylus-E.D.A. Morshead,4.1,eng,0
1536,Sophocles-David Grene-Richmond Lattimore-John Moore-Michael Jameson,4.14,eng,34
1537,Sophocles-Paul Roche,3.97,eng,45
1538,Sophocles-Paul Roche,4.27,eng,37
1540,Sophocles-Robert Fitzgerald-Dudley Fitts,3.97,eng,672
1542,Sophocles-Robert Fagles-Bernard Knox,3.97,eng,271
1543,Sophocles-Hugh Lloyd-Jones,4.49,eng,7
1546,Sophocles-Peter Meineck-Paul Woodruff,3.97,en-US,7
1547,Sophocles-David Grene-Charles Segal,3.97,en-US,3
1548,Sophocles-E.F. Watling,4.14,eng,9
1549,Sophocles-Edith Hall-H.D.F. Kitto,3.94,eng,183
1554,Sophocles-J.E. Thomas,3.69,eng,1646
1555,Sophocles-Paul Roche,3.97,eng,1
1558,Sophocles-Roger D. Dawe,3.69,grc,1
1559,Sophocles-Bernard Knox-Cynthia Brantley Johnson,3.69,eng,49
1560,Aristophanes-William Arrowsmith-Richmond Lattimore-Douglass Parker,4.06,eng,78
1561,Aristophanes-Jeffrey Henderson,3.92,eng,6
1562,Aristophanes-Moses Hadas,4.21,eng,32
1563,Aristophanes-David R. Slavitt,3.83,eng,0
1566,Aristophanes-Peter Meineck,3.76,eng,0
1567,Aristophanes-Alan H. Sommerstein,3.96,en-US,113
1568,Aristophanes-Jeffrey Henderson,3.42,eng,2
1571,Aristophanes-Kenneth James Dover,3.76,eng,2
1572,Aristophanes-Jeffrey Henderson,4.12,grc,10
1573,Aristophanes-David B. Barrett-Alan H. Sommerstein,4.13,eng,17
1576,Aristophanes-David B. Barrett,3.95,eng,27
1577,Aristophanes-Dudley Fitts,4.03,eng,2
1579,Aristophanes-Jeffrey Henderson,4.19,grc,3
1584,W. John Campbell,2.33,eng,0
1585,Douglas M. MacDowell,4.07,eng,3
1586,Aristophanes-Douglass Parker,3.85,eng,2
1590,Aristophanes-S. Douglas Olson,3.58,eng,11
1591,Aristophanes-Sarah Ruden,3.85,eng,522
1592,Aristophanes-Alan H. Sommerstein-David B. Barrett-David Brett,3.79,en-US,1
1595,Andrea Wilson Nightingale,4.33,en-GB,2
1617,Elie Wiesel-Marion Wiesel-François Mauriac,4.32,eng,24227
1618,Mark Haddon,3.87,eng,34202
1620,George Pelecanos,3.63,eng,353
1622,William Shakespeare-Barbara A. Mowat-Paul Werstine-Catherine Belsey,3.94,eng,5196
1624,Beryl Markham,4.19,eng,2370
1625,William Shakespeare,3.98,eng,2321
1627,Annie Proulx,3.94,eng,1595
1629,Annie Proulx,3.99,en-GB,65
1633,David    Allen,3.99,en-GB,3597
1635,Larry Bossidy-Ram Charan-Charles Burck,3.86,en-US,337
1642,Ricardo Piglia,4.16,spa,27
1643,Ricardo Piglia,4.12,spa,20
1645,Ricardo Piglia-Amanda Hopkinson,3.75,eng,12
1646,Ricardo Piglia,3.96,spa,71
1654,Ricardo Piglia,3.75,spa,54
1658,Karen  O'Connor-Larry J. Sabato,2.95,eng,0
1664,Karen  O'Connor-Larry J. Sabato,3.5,eng,0
1667,Ernesto Sabato,4.05,spa,52
1677,Ernesto Sabato,4.27,spa,165
1681,Augustine of Hippo-John E. Rotelle-Maria Boulding,3.91,eng,24
1684,Augustine of Hippo-Thomas Merton-Marcus Dods,3.92,eng,15
1685,Augustine of Hippo-Bruce Harbert-John E. Rotelle,4.04,eng,19
1686,Peter R.L. Brown,4.27,en-US,95
1692,Augustine of Hippo-Henry Paolucci-Dino Bigongiari,3.83,eng,0
1693,Augustine of Hippo-D.W. Robertson Jr.,4.01,eng,60
1698,Augustine of Hippo-Peter R.L. Brown-Frank Sheed,3.91,eng,9
1702,Garry Wills,3.53,eng,30
1703,Henry Chadwick,3.74,eng,31
1707,Augustine of Hippo-Boniface Ramsey-Edmund Hill,3.94,eng,2
1709,Anthony Bourdain,4.06,eng,275
1710,Anthony Bourdain,4.06,spa,0
1713,Ovid-Allen Mandelbaum,4.05,eng,62
1715,Ovid-David Raeburn-Denis Feeney,4.05,eng,716
1717,Ovid-Ted Hughes,4.23,eng,19
1718,Ovid-Bernard Knox-Charles    Martin,4.05,eng,8
1720,Ovid-William Scovil Anderson,4.25,eng,16
1721,Ovid-William Scovil Anderson,4.3,eng,3
1722,Norma Goldman-Jacob E. Nyenhuis,4.38,en-US,8
1725,Ovid-J.H. Mozley-G.P. Goold,4.02,eng,4
1728,Ovid-Peter Green,4.12,eng,14
1729,Ovid-Frank Justus Miller,4.57,eng,4
1730,Ovid-Frank Justus Miller,4.42,eng,14
1731,Norma Goldman-Michael  Rossi,4.08,eng,0
1744,Michael C.J. Putnam,3.67,eng,1
1750,Charles Segal,4.62,eng,0
1752,Sophocles-Reginald Gibbons-Charles Segal,3.63,eng,5
1761,Sophocles-Reginald Gibbons-Charles Segal,3.63,eng,14
1771,Richard Johnsonbaugh-Martin Kalin,4.07,eng,0
1772,Richard Martin Stern,3.45,eng,19
1796,Homer-Robert Fitzgerald,3.85,eng,2
1800,Simon Goldhill,3.76,eng,15
1801,Simon Goldhill,4.04,eng,2
1804,Simon Goldhill,3.4,eng,1
1805,Simon Goldhill,3.75,eng,0
1814,Daniel Pinchbeck,3.41,en-US,219
1815,Daniel Pinchbeck-Lee Fukui,4.06,en-US,167
1817,Daniel Pinchbeck,4.06,eng,2
1823,Jon Ronson,3.95,eng,778
1824,Jon Ronson,3.6,eng,858
1839,Jared Diamond,4.02,eng,405
1841,Jared Diamond,4.02,spa,23
1842,Jared Diamond,4.02,eng,7775
1843,Daniel Duane,3.87,eng,60
1845,Jon Krakauer,3.97,eng,17497
1846,John Eldredge,3.92,eng,1515
1848,Jung Chang,4.25,eng,4103
1849,Nelson DeMille,4.0,eng,917
1850,Catherine Coulter,3.78,eng,112
1852,Jack London,3.85,eng,6478
1853,Judy Sierra-Marc Brown,4.17,eng,366
1856,Charles P. Rubenstein,2.67,eng,2
1869,Barbara Ehrenreich,3.62,eng,5673
1875,Michel Foucault-Robert Hurley,4.04,eng,508
1877,Michel Foucault-Robert Hurley,4.04,eng,3
1878,Michel Foucault-Robert Hurley,4.07,eng,68
1879,Michel Foucault-Robert Hurley,4.04,eng,25
1883,Michel Foucault-Robert Hurley,4.07,eng,2
1886,Jane Austen-Tony Tanner-Vivien Jones,4.25,eng,1170
1887,Sue Birtwistle-Sue Conklin-Susie Conklin,4.43,eng,96
1888,Jane Austen,4.25,eng,259
1889,Jane Austen-Vivien Jones,4.25,eng,209
1891,Jane Austen-George Saintsbury-Hugh  Thomson,4.25,eng,167
1893,Jane Austen-Carol Howard,4.25,eng,166
1894,Jon Krakauer,3.99,eng,1002
1896,David  Roberts-Jon Krakauer,3.72,eng,36
1898,Jon Krakauer,4.15,eng,11023
1899,Jon Krakauer,3.99,eng,4
1902,Valerian Albanov-Jon Krakauer-David  Roberts-Alison Anderson-Валериан Альбанов,4.0,eng,124
1911,Thomas L. Friedman,3.68,eng,2797
1914,Thomas L. Friedman,3.68,spa,0
1925,David McClung-Peter Schaerer,4.02,eng,1
1931,Arthur J. Roth,3.65,eng,35
1934,Louisa May Alcott,4.06,eng,15525
1935,Louisa May Alcott-Scott McKowen,4.06,en-CA,122
1936,Louisa May Alcott-Paula Danziger,4.06,eng,40
1937,Louisa May Alcott-Jessie Willcox Smith-Frank T. Merrill,4.06,eng,8
1946,Louisa May Alcott-Elaine Showalter,4.31,eng,82
1947,Louisa May Alcott,4.06,eng,8
1952,Charles Dickens,3.83,eng,74
1953,Charles Dickens-Richard Maxwell-Saniye Güven-Sevil İnan Sönmez,3.83,eng,11614
1954,Marie Kalil,3.49,eng,10
1955,Charles Dickens-Keith Cox-Cynthia Brantley Johnson,3.83,eng,29
1957,Charles Dickens-Gillen D'Arcy Wood,3.83,eng,172
1958,SparkNotes,3.87,eng,1
1959,Charles Dickens-Gillen D'Arcy Wood,3.83,en-US,87
1960,Charles Dickens-Simon Schama,3.83,eng,8
1970,Lucinda Hawksley-Bob Harvey-Charles Dickens,3.88,eng,2
1972,James B. Stewart,4.16,en-US,198
1973,Wes Nicholson,3.29,eng,0
1976,Julia Golding,4.21,eng,59
1982,Charles Dickens,4.29,en-US,2
1984,Charles Dickens-Mary Gaitskill-Hablot Knight Browne,4.01,eng,146
1985,Charles Dickens-Gish Jen,3.98,eng,18
1987,Daniel Pool,3.85,en-US,497
1988,Jane Smiley,3.81,eng,78
1990,Charles Dickens-Patricia Ingham-Hablot Knight Browne,3.83,eng,365
1991,Jared Diamond,3.71,eng,253
1993,Jared Diamond,4.05,eng,1
1995,Jared Diamond,3.93,spa,10
1999,Colleen Sexton,3.79,eng,10
2000,Lindsey Fraser-J.K. Rowling,3.99,eng,85
2002,J.K. Rowling,4.4,eng,143
2004,Philip Nel,3.57,eng,7
2005,J.K. Rowling,4.56,eng,72
2010,Frank Herbert,3.65,eng,79
2011,Frank Herbert,3.81,eng,139
2015,Frank Herbert,3.43,eng,71
2016,Neal Stephenson,4.16,eng,97
2019,Sean O'Brien,2.67,en-GB,1
2022,Aristophanes-B.B. Rogers,3.8,en-US,1
2025,Aristophanes-Jeffrey Henderson,3.85,eng,6
2026,Radcliffe G. Edmonds III,3.75,eng,0
2028,Aristophanes-Robert Mayhew,3.78,en-GB,5
2034,Aristophanes-F.W. Hall-W.M. Geldart,5.0,grc,0
2043,Paul Anthony Cartledge,3.43,eng,1
2045,Raymond Chandler-Frank MacShane,4.47,eng,48
2046,Raymond Chandler-Frank MacShane,4.49,eng,63
2048,Raymond Chandler-Tom Hiney,4.45,eng,10
2049,Raymond Chandler,4.08,eng,527
2050,Raymond Chandler,4.15,eng,1120
2051,Raymond Chandler,4.16,eng,152
2052,Raymond Chandler,4.01,eng,3818
2054,Raymond Chandler,4.22,eng,1530
2056,Paul Murray,3.6,eng,127
2058,Masaki Yamada-Yuji Oniki-Carl Gustav Horn,3.98,eng,12
2059,Raymond Chandler,4.22,eng,2
2067,Daniel C. Dennett,3.89,eng,319
2068,Daniel C. Dennett,4.04,eng,227
2069,Daniel C. Dennett,3.88,eng,253
2071,Daniel C. Dennett,3.83,en-US,87
2074,Daniel C. Dennett,3.82,eng,64
2077,Nicholas Humphrey-Daniel C. Dennett,3.76,en-US,3
2078,Daniel C. Dennett,3.92,eng,34
2081,Douglas R. Hofstadter-Daniel C. Dennett,4.14,eng,90
2093,Stephen Hawking,4.16,eng,58
2094,Stephen Hawking-Leonard Mlodinow-Gheorghe Stratan,4.21,eng,794
2095,Stephen Hawking,4.15,eng,615
2096,Stephen Hawking,4.06,eng,50
2099,David Filkin-Stephen Hawking,4.28,eng,22
2100,Stephen Hawking-Kip S. Thorne-Igor Novikov-Timothy Ferris-Alan Lightman-Richard     Price,3.93,eng,9
2102,John Boslough,4.04,eng,30
2103,Stephen Hawking-Roger Penrose,4.09,eng,37
2104,Lawrence M. Krauss-Stephen Hawking,3.83,eng,172
2109,Timothy Ferris,4.12,en-US,10
2112,Ayn Rand-Robert Mayhew-Peter   Schwartz,3.96,en-US,35
2113,Ayn Rand-Leonard Peikoff-David Harriman,3.95,eng,12
2122,Ayn Rand-Leonard Peikoff,3.86,eng,9828
2123,Nancy L. Mace-Peter V. Rabins,4.24,eng,6
2126,Jorge Cruise,3.08,en-US,2
2127,Thom Hartmann-Joseph Chilton Pearce-Neale Donald Walsch,4.22,en-US,133
2131,Michael Cunningham,3.93,eng,122
2136,Michael Cunningham,3.58,eng,441
2137,Michael Cunningham,3.9,eng,644
2140,Malcolm Gladwell,3.92,en-US,345
2142,Ted Dekker,4.17,eng,489
2143,Malcolm Gladwell,3.92,en-US,2
2144,Mark Hoppus-Anne Hoppus-Alex Gaskarth,4.4,eng,19
2151,Jane Austen-Hugh  Thomson,4.55,eng,31
2152,Karen Joy Fowler,3.08,eng,3445
2153,Jane Austen,4.55,eng,24
2155,Jane Austen-Deirdre Le Faye,4.15,eng,66
2156,Jane Austen-James Kinsley-Maurgaux Motin-Deidre Shauna Lynch,4.13,eng,10674
2157,Kim Wilson-Tom Carpenter,3.78,eng,104
2165,Ernest Hemingway,3.76,eng,14689
2166,Ernest Hemingway-Donald Sutherland,3.76,eng,73
2167,Jeanne Sallade Criswell-Gary Carey,2.83,en-US,0
2168,Ernest Hemingway,3.76,en-US,116
2169,Ernest Hemingway,3.76,eng,86
2175,Gustave Flaubert-Malcolm Bowie-Margaret Mauldon-Tomás de C.  Duran-Mark Overstall-Victor Villarraza,3.66,eng,5640
2176,Julian Barnes,3.66,eng,567
2178,Gustave Flaubert-Francis Steegmuller-Eugène Delacroix,3.63,eng,32
2179,Gustave Flaubert-Douglas Parmée,3.83,eng,6
2180,Gustave Flaubert-Mildred Marmur-Robin Morgan,3.66,eng,57
2182,Gustave Flaubert-Roger Whitehouse-Geoffrey Wall,3.71,eng,139
2183,Gustave Flaubert-Robert Baldick-Geoffrey Wall,3.83,eng,362
2186,Jean-Paul Sartre-Carol Cosman,3.8,en-US,1
2187,Jeffrey Eugenides,3.99,eng,19312
2199,Doris Kearns Goodwin,4.28,eng,5912
2201,Doris Kearns Goodwin,4.28,eng,28
2203,David McCullough,4.06,eng,5172
2204,Thomas May-John   Adams,3.5,eng,5
2205,Abigail Adams-Frank Shuffelton,4.17,eng,26
2211,John  Adams-John Patrick Diggins,4.11,eng,0
2218,Ruth Westheimer,3.62,eng,0
2219,Jennifer Watson,3.63,eng,8
2222,David D. Burns,4.0,eng,119
2226,Elisabeth Kübler-Ross,4.16,eng,11
2227,Elisabeth Kübler-Ross,4.08,eng,8
2228,Lynne Ann DeSpelder-Albert Lee Strickland,3.77,eng,12
2236,Mark Shepard,3.64,eng,7
2249,Stephen R. Covey,4.09,eng,225
2250,Stephen R. Covey,4.22,eng,102
2253,Stephen R. Covey,3.9,eng,23
2255,Dan Millman,4.14,en-US,1561
2257,Dan Millman-Robert D. San Souci-T. Taylor Bruce,4.18,en-US,14
2265,Lance Armstrong-Sally Jenkins,3.72,eng,1828
2267,John Wilcockson-Graham   Watson,3.67,eng,26
2279,David McCullough,4.11,eng,1854
2281,Truman Capote-Reynolds Price,4.2,eng,215
2282,Truman Capote,3.89,eng,691
2283,Margaret Truman,3.58,eng,76
2285,Margaret Truman,3.72,en-US,66
2287,Truman Capote,3.81,eng,618
2289,Truman Capote-Scott Brick,4.07,eng,126
2296,Steven Johnson,3.96,en-US,197
2299,Temple Grandin-Margaret M. Scariano,4.07,en-GB,150
2300,David R. Palmer,4.16,eng,163
2304,Iris Fry,4.06,eng,5
2305,Edith Wharton-Laszlo Kubinyi,3.89,eng,175
2306,Edith Wharton-R.W.B. Lewis,4.3,eng,27
2307,Edith Wharton-Maureen Howard,4.28,eng,8
2309,Edith Wharton-Cynthia Griffin Wolff,4.2,eng,9
2314,Edith Wharton,3.95,eng,62
2315,Zilpha Keatley Snyder-Alton Raible,4.09,eng,9
2319,Zilpha Keatley Snyder,3.68,eng,9
2322,Douglas Adams-John Lloyd,3.93,eng,81
2326,Douglas Adams,3.98,eng,14
2327,J.R.R. Tolkien-Humphrey Carpenter-Christopher Tolkien,4.14,eng,159
2329,J.R.R. Tolkien-Christopher Tolkien,4.38,en-US,3
2330,Ruth S. Noel-J.R.R. Tolkien,3.97,eng,69
2331,J.R.R. Tolkien,4.49,en-US,9
2333,J.R.R. Tolkien-Christina Scull-Wayne G. Hammond,3.84,eng,198
2338,Bryce Courtenay,3.8,eng,147
2340,Bryce Courtenay,4.07,eng,130
2343,Bryce Courtenay,4.01,eng,125
2353,Sarah M.  Anderson-Karen Swenson,3.61,eng,2
2367,David McCullough,3.98,eng,441
2368,David McCullough,4.12,eng,1131
2370,David McCullough,4.06,en-US,276
2371,David McCullough,4.1,eng,1128
2372,David McCullough,4.19,eng,987
2373,Jeffery Deaver,4.19,eng,1636
2374,Jeffery Deaver,4.19,en-GB,31
2378,Jeffery Deaver,4.19,spa,2
2386,Herman Melville-William Hootkins,3.49,eng,17
2388,Jan Needle-Patrick Benson-Herman Melville,3.72,eng,16
2389,Herman Melville-William Hootkins,3.49,eng,900
2390,Herman Melville-Carl F. Hovde,3.49,eng,193
2400,Michael J. Davey-Duncan Wu,3.61,eng,7
2404,Geraldine McCaughrean-Victor G. Ambrus-Herman Melville,3.85,eng,5
2405,William Humphrey,4.15,eng,1
2407,Edward F. Edinger,3.84,eng,4
2409,Geraldine McCaughrean-Victor G. Ambrus-Herman Melville,3.85,eng,0
2410,Herman Melville,3.49,eng,1
2411,Julian Markels,3.33,eng,0
2412,Elizabeth A. Schultz,4.28,eng,1
2418,Nathaniel Philbrick,4.16,eng,34
2423,Steve Martini,3.91,en-US,153
2430,Steve Martini,3.96,eng,135
2442,Terry Pratchett,4.23,eng,1173
2443,Mark Twain,3.86,eng,663
2445,Susan  Griffith,3.59,eng,6
2452,Theocritus-Kenneth James Dover,3.0,grc,1
2473,Hesiod-Glenn W. Most,4.03,eng,1
2486,Wole Soyinka-Simon Gikandi,3.76,en-US,29
2491,Thomas Merton-Christine M. Bochen,4.5,eng,2
2493,H.G. Wells-Greg Bear-Carlo Pagetti,3.88,eng,6353
2494,H.G. Wells-Patrick Parrinder-Steven McLean-Marina Warner,3.88,eng,281
2495,H.G. Wells-Cynthia Brantley Johnson-Benjamin Beard,3.88,eng,36
2498,John Swartzwelder,3.84,en-US,164
2499,Joseph McMoneagle,3.49,en-GB,5
2501,H.G. Wells-Melvin Burgess,3.88,eng,31
2504,H.G. Wells-John R. Hammond,4.14,eng,30
2506,H.G. Wells-Ursula K. Le Guin,3.98,en-US,9
2508,H.G. Wells-Edward Mendelson-Patrick Parrinder,3.42,eng,106
2519,Umberto Eco,4.12,en-US,113
2520,Henri J.M. Nouwen,4.35,en-US,367
2521,Timothy B. Tyson,4.15,eng,388
2526,José Saramago-Giovanni Pontiero,4.11,eng,7807
2527,José Saramago-Giovanni Pontiero,4.28,eng,110
2528,José Saramago-Margaret Jull Costa,3.89,eng,715
2529,José Saramago-Peter Sís-Margaret Jull Costa,3.89,eng,233
2530,José Saramago-Giovanni Pontiero,3.91,eng,272
2531,José Saramago-Margaret Jull Costa,3.83,eng,535
2535,José Saramago-Giovanni Pontiero,3.8,en-US,30
2536,José Saramago-Giovanni Pontiero,4.03,eng,188
2538,José Saramago-Pilar del Río,3.88,spa,89
2539,José Saramago-Pilar del Río,3.79,spa,105
2541,José Saramago-Pilar del Río,3.83,spa,65
2542,José Saramago-Giovanni Pontiero,3.8,eng,62
2543,José Saramago-Pilar del Río,3.99,spa,257
2545,Kahlil Gibran,4.42,eng,45
2547,Kahlil Gibran-جبران خليل جبران,4.23,eng,4996
2549,Kahlil Gibran-جبران خليل جبران-H.M. Nahmad-Robert Hillyer,4.03,eng,100
2551,Jack Kerouac,3.63,eng,39
2552,Jack Kerouac-Ann Charters,3.63,eng,460
2557,Mark Stevens-Annalyn Swan,4.11,eng,104
2560,Julie Sylvester-David Sylvester,5.0,eng,0
2567,Wole Soyinka,3.92,eng,85
2568,Wole Soyinka,3.56,eng,26
2570,Wole Soyinka,3.8,eng,75
2581,David    Allen,3.83,eng,175
2584,David  Allen-Tina Blythe-Gene Thompson-Grove,3.96,eng,4
2586,Sun Tzu-Mark McNeilly,3.84,eng,13
2595,Al Ries-Jack Trout,4.1,eng,53
2612,Malcolm Gladwell,3.95,eng,11431
2613,Seth Godin-Malcolm Gladwell,3.99,en-US,80
2615,Clayton M. Christensen,3.99,eng,693
2619,Charles Dickens-David Trotter-Charlotte Mitchell,3.76,eng,646
2623,Charles Dickens-Marisa Sestino,3.76,eng,10337
2626,Charles Dickens-Edgar Rosenberg,3.76,eng,39
2646,Erasmus-Martin Luther-Philip S. Watson-E. Gordon Rupp,3.81,eng,13
2654,Harper Lee,4.27,eng,877
2655,Harper Lee-Sissy Spacek,4.27,eng,176
2660,Harper Lee,4.27,eng,805
2661,Harper Lee,4.27,en-US,32
2666,Tom Wolfe,3.84,eng,2105
2673,David H. Chilton,4.02,eng,4
2674,David Chilton,4.02,eng,304
2677,Jonathan Swift,4.05,eng,137
2678,Jonathan Swift-Jesse Gale,3.79,eng,52
2680,Xavier de C.-Xavier de C.-Joseph Rowe,4.75,eng,0
2685,Henry James-Richard Howard,3.7,eng,1
2686,Henry James-R.D. Gooder,3.59,eng,12
2687,Henry James-Myra Jehlen,4.25,eng,5
2688,Henry James-Leo Bersani,4.68,eng,3
2692,Henry James-John Hollander-David Bromwich,4.23,eng,7
2693,Henry James-Colm Tóibín,4.04,eng,11
2696,Geoffrey Chaucer-Nevill Coghill,3.49,eng,2251
2698,Geoffrey Chaucer-David  Wright,3.49,eng,21
2701,Geoffrey Chaucer-Jill Mann,3.49,enm,60
2702,Geoffrey Chaucer-Vincent Foster Hopper,3.75,eng,5
2705,Helen  Cooper,4.01,eng,4
2706,Geoffrey Chaucer-Brian Stone,3.58,eng,6
2710,Geoffrey Chaucer,3.49,eng,4
2711,Geoffrey Chaucer-Larry Dean Benson-F.N. Robinson,4.18,enm,147
2713,Geoffrey Chaucer-Theodore Morrison,3.86,en-US,8
2715,Mark Kurlansky,3.74,eng,2848
2718,Deloris Jordan-Kadir Nelson-Roslyn M. Jordan,4.21,eng,159
2719,Monique Truong,3.51,eng,604
2722,Abdul Rahman Munif-Peter Theroux-Abdelrahman Munif,4.1,eng,100
2723,Kim Stanley Robinson,3.73,eng,939
2725,Walter Benjamin-Hannah Arendt-Harry Zohn-Leon Wieseltier,4.29,eng,189
2727,Saul Steinberg-Joel Smith-Charles Simic,4.46,eng,4
2731,Philip Dutre,4.47,eng,2
2735,David Guterson,3.83,eng,48
2743,Dave Pelzer,4.09,eng,2476
2744,Neil Gaiman,4.02,eng,6986
2745,William S. Pollack-Mary Pipher,3.82,en-US,122
2748,Douglas Coupland,3.88,eng,715
2749,Douglas Coupland,3.88,eng,37
2751,Douglas Coupland,3.88,eng,22
2753,Lev Manovich,3.85,eng,25
2756,Jean Aitchison-Diana M. Lewis,3.0,eng,0
2761,Ernest Becker-Sam Keen-Daniel Goleman,4.17,eng,542
2767,Howard Zinn,4.08,eng,4511
2768,Howard Zinn-Kathy Emery-Ellen Gordon Reeves,4.08,eng,3
2770,Howard Zinn-Kathy Emery-Ellen Gordon Reeves,4.0,eng,0
2778,Richard Hollis,3.99,en-US,11
2781,Lisa Lowe,4.0,eng,8
2784,John Berger,3.78,eng,998
2785,Jonathan Hale,3.89,eng,12
2794,Thomas Pynchon,3.7,eng,3177
2802,David Bodanis,4.09,eng,311
2804,David Bodanis,4.08,en-US,111
2810,Rolland Hein-Clyde S. Kilby,3.93,eng,17
2811,Madeleine L'Engle,3.76,eng,154
2813,Madeleine L'Engle,4.35,en-US,14
2814,Madeleine L'Engle,4.13,eng,45
2817,Madeleine L'Engle-Mary Chambers,3.99,eng,4
2819,Madeleine L'Engle,4.21,en-CA,473
2820,Friedrich Nietzsche-Raymond Geuss-Ronald Speirs,4.02,eng,22
2821,Friedrich Nietzsche-Francis Golffing,4.0,en-US,41
2822,Friedrich Nietzsche,3.98,eng,1
2823,Friedrich Nietzsche-Michael Tanner-Shaun Whiteside,3.98,en-US,279
2833,Gilbert Picard,4.0,eng,0
2834,Mark Twain-David Lionel Smith-Sherley Anne Williams,3.79,eng,56
2835,Mark Twain-Michael Prichard,3.79,eng,0
2836,Katherine Paterson-Donna Diamond,3.99,en-US,148
2839,Katherine Paterson,3.99,eng,8360
2842,Katherine Paterson,3.99,eng,19
2843,Tara MacCarthy,5.0,eng,1
2846,Katherine Paterson,3.84,eng,1
2847,Katherine Paterson,3.76,eng,289
2848,John  Paterson-Katherine Paterson-Susan Jeffers,3.76,eng,21
2851,Katherine Paterson,4.26,eng,26
2855,Emil M. Cioran-Richard Howard,4.26,eng,89
2860,Tanya Huff,3.44,eng,1
2864,Tracy Chevalier,3.87,eng,126
2865,Tracy Chevalier,3.87,eng,6627
2866,Tracy Chevalier,3.87,eng,197
2868,Rosalind Laker,3.92,eng,3
2871,Tracy Chevalier,3.36,eng,1088
2872,Tracy Chevalier,3.57,eng,1184
2873,Tracy Chevalier,3.66,eng,1563
2874,Tracy Chevalier,3.68,eng,24
2875,Tracy Chevalier,3.57,ger,0
2877,Tom Hunter-Tracy Chevalier-Colin Wiggins,3.58,en-GB,0
2879,Tite Kubo,4.42,eng,67
2880,Tite Kubo,4.22,eng,1011
2881,Tite Kubo,4.38,eng,71
2882,Tite Kubo,4.36,eng,77
2883,Tite Kubo,4.36,eng,75
2885,Tsugumi Ohba-Takeshi Obata,4.43,jpn,38
2886,Tsugumi Ohba-Takeshi Obata,4.39,jpn,12
2887,Tsugumi Ohba-Takeshi Obata,4.43,jpn,9
2891,Valerie Parv,3.25,eng,1
2893,Valerie Parv,3.25,eng,1
2895,Patrick Süskind-John E. Woods,4.02,eng,183
2896,Patrick Süskind,4.02,ger,303
2898,Patrick Süskind,3.57,eng,2
2899,Patrick Süskind,3.68,eng,387
2900,Patrick Süskind-Jean-Jacques Sempé,3.85,eng,97
2906,Tite Kubo,4.22,jpn,2
2907,Tite Kubo,4.22,fre,4
2910,E.R. Eddison-Orville Prescott-James Stephens-Keith  Henderson,3.7,eng,38
2912,Gary Paulsen-Steve Chorney,3.7,eng,13
2917,Gary Paulsen,3.93,eng,214
2920,Gary Paulsen,4.43,en-US,45
2921,Mike  Rowe-Ronald Radano,3.88,eng,1
2923,Gary Paulsen,4.25,eng,793
2928,Gary Paulsen,4.01,en-US,11
2932,Daniel Defoe-Gerald McCann-Virginia Woolf,3.67,eng,3809
2933,Daniel Defoe-John J. Richetti,3.67,eng,134
2934,Daniel Defoe-Michael Shinagel,3.67,en-US,60
2936,Daniel Defoe,3.67,eng,8
2937,Daniel Defoe-Avi,3.67,eng,32
2940,Daniel Defoe,3.67,eng,18
2942,Daniel Defoe-Manuel Schonhorn-Charles   Johnson,3.79,eng,34
2949,Mark Twain-Paul Baender-Dahlia Armon-Walter Blair,3.85,eng,0
2952,Mark Twain-Lee Nelson,3.59,eng,30
2953,Mark Twain-Guy Cardwell-Louis J. Budd,4.06,en-US,3
2956,Mark Twain-Guy Cardwell-John Seelye,3.81,eng,11005
2958,Mark Twain-E.W. Kemble,3.81,eng,16
2960,Mark Twain-George Saunders,3.81,eng,37
2962,Mark Twain-Michael Patrick Hearn-E.W. Kemble,3.81,eng,17
2965,Mark Twain,4.2,eng,51
2967,Mark Twain-Lin Salamo-Victor Fischer-Michael B. Frank,3.86,eng,69
2968,Mark Twain-Charles Neider,4.28,eng,137
2971,Mark Twain-Charles Neider,4.05,eng,200
2973,Mark Twain-Louis J. Budd,4.39,eng,9
2975,Khaled Hosseini,4.28,eng,592
2977,Khaled Hosseini-Alis Friis Caspersen,4.28,dan,0
